Timestamp,Action,TableName,RecordID,SqlQuery,UserID,ServerIP,RequestUrl,RequestData,RequestCompleted,RequestMsg
"2021-08-18 21:41:46",add,contatos,13,"INSERT INTO contatos (`nome`, `partido`, `pasta`, `adicionado_por`, `adicionado_em`)  VALUES (?, ?, ?, ?, ?)",1,::1,contatos/add,"{""nome"":""Luiz Chrysostomo de Oliveira"",""partido"":""Sem partido"",""pasta"":""Subsecretaria da Juventude"",""adicionado_por"":""steffan""}",true,
"2021-08-18 21:42:17",add,contatos,14,"INSERT INTO contatos (`nome`, `partido`, `cargo`, `pasta`, `adicionado_por`, `adicionado_em`)  VALUES (?, ?, ?, ?, ?, ?)",1,::1,contatos/add,"{""nome"":""Luiz Felipe Baleia Tenuto Rossi"",""partido"":""MDB"",""cargo"":""Deputado(a)"",""pasta"":""C\u00e2mara dos Deputados"",""adicionado_por"":""steffan""}",true,
"2021-08-18 21:42:40",add,contatos,15,"INSERT INTO contatos (`nome`, `partido`, `cargo`, `pasta`, `adicionado_por`, `adicionado_em`)  VALUES (?, ?, ?, ?, ?, ?)",1,::1,contatos/add,"{""nome"":""Renata Hellmeister de Abreu"",""partido"":""Podemos"",""cargo"":""Deputado(a)"",""pasta"":""C\u00e2mara dos Deputados"",""adicionado_por"":""steffan""}",true,
"2021-08-18 21:43:08",add,contatos,16,"INSERT INTO contatos (`nome`, `partido`, `cargo`, `pasta`, `adicionado_por`, `adicionado_em`)  VALUES (?, ?, ?, ?, ?, ?)",1,::1,contatos/add,"{""nome"":""Jo\u00e3o D\u00f3ria"",""partido"":""PSDB"",""cargo"":""Governador(a)"",""pasta"":""Pal\u00e1cio"",""adicionado_por"":""steffan""}",true,
"2021-08-18 21:43:42",add,contatos,17,"INSERT INTO contatos (`nome`, `partido`, `pasta`, `adicionado_por`, `adicionado_em`)  VALUES (?, ?, ?, ?, ?)",1,::1,contatos/add,"{""nome"":""Marcos Penido"",""partido"":""Sem partido"",""pasta"":""Sec. Inf. e Meio Ambiente"",""adicionado_por"":""steffan""}",true,
"2021-08-18 21:44:08",add,contatos,18,"INSERT INTO contatos (`nome`, `partido`, `cargo`, `pasta`, `adicionado_por`, `adicionado_em`)  VALUES (?, ?, ?, ?, ?, ?)",1,::1,contatos/add,"{""nome"":""C\u00e9la Ferracioli"",""partido"":""PTB"",""cargo"":""Assessora Campos Machado"",""pasta"":""Gabinete Prefeitura"",""adicionado_por"":""steffan""}",true,
"2021-08-18 21:44:27",add,contatos,19,"INSERT INTO contatos (`nome`, `partido`, `cargo`, `pasta`, `adicionado_por`, `adicionado_em`)  VALUES (?, ?, ?, ?, ?, ?)",1,::1,contatos/add,"{""nome"":""Yara de Campos Escudero Paiva"",""partido"":""Sem Partido"",""cargo"":""Secret\u00e1ria T\u00e9cnica Executiva"",""pasta"":""Cons. do Patrim. Imobili\u00e1rio"",""adicionado_por"":""steffan""}",true,
"2021-08-18 21:45:20",add,contatos,20,"INSERT INTO contatos (`nome`, `partido`, `cargo`, `pasta`, `observacoes`, `adicionado_por`, `adicionado_em`)  VALUES (?, ?, ?, ?, ?, ?, ?)",1,::1,contatos/add,"{""nome"":""Tiago Guimar\u00eas"",""partido"":""Sem Partido"",""cargo"":""Assessor"",""pasta"":""Secretaria de Sa\u00fade"",""observacoes"":""<p>Assessor do Caio Amaral<\/p>"",""adicionado_por"":""steffan""}",true,
"2021-08-18 21:45:37",edit,contatos,18,"UPDATE contatos SET `nome` = ?, `partido` = ?, `cargo` = ?, `pasta` = ?, `telefone` = ?, `email` = ?, `observacoes` = ?, `adicionado_por` = ?, `atualizado_em` = ? WHERE  contatos.id = ? ",1,::1,contatos/edit/18/,"{""nome"":""C\u00e9la Ferracioli"",""partido"":""PTB"",""cargo"":""Assessor"",""pasta"":""Gabinete Prefeitura"",""telefone"":"""",""email"":"""",""observacoes"":""<p>Assessora do Campos Machado<\/p>"",""adicionado_por"":""steffan""}",true,
"2021-08-18 21:46:26",add,contatos,21,"INSERT INTO contatos (`nome`, `partido`, `cargo`, `pasta`, `adicionado_por`, `adicionado_em`)  VALUES (?, ?, ?, ?, ?, ?)",1,::1,contatos/add,"{""nome"":""Rodrigo Garcia"",""partido"":""Democratas"",""cargo"":""Vice-governador"",""pasta"":""Pal\u00e1cio"",""adicionado_por"":""steffan""}",true,
"2021-08-18 21:46:45",edit,contatos,12,"UPDATE contatos SET `nome` = ?, `partido` = ?, `cargo` = ?, `pasta` = ?, `telefone` = ?, `email` = ?, `observacoes` = ?, `adicionado_por` = ?, `atualizado_em` = ? WHERE  contatos.id = ? ",1,::1,contatos/edit/12/,"{""nome"":""C\u00e9lia Kochen Parnes"",""partido"":""Sem partido"",""cargo"":"""",""pasta"":""Secretaria de Desenvolvimento Social"",""telefone"":"""",""email"":"""",""observacoes"":"""",""adicionado_por"":""steffan""}",true,
"2021-08-18 21:47:15",add,contatos,22,"INSERT INTO contatos (`nome`, `partido`, `cargo`, `pasta`, `adicionado_por`, `adicionado_em`)  VALUES (?, ?, ?, ?, ?, ?)",1,::1,contatos/add,"{""nome"":""Osmar Mikio Moriwaki"",""partido"":""Sem Partido"",""cargo"":""Coordenador(a)"",""pasta"":""DRS-V"",""adicionado_por"":""steffan""}",true,
"2021-08-18 21:47:25",edit,contatos,19,"UPDATE contatos SET `nome` = ?, `partido` = ?, `cargo` = ?, `pasta` = ?, `telefone` = ?, `email` = ?, `observacoes` = ?, `adicionado_por` = ?, `atualizado_em` = ? WHERE  contatos.id = ? ",1,::1,contatos/edit/19/,"{""nome"":""Yara de Campos Escudero Paiva"",""partido"":""Sem Partido"",""cargo"":""Secret\u00e1rio(a)"",""pasta"":""Cons. do Patrim. Imobili\u00e1rio"",""telefone"":"""",""email"":"""",""observacoes"":"""",""adicionado_por"":""steffan""}",true,
"2021-08-18 21:47:36",edit,contatos,5,"UPDATE contatos SET `nome` = ?, `partido` = ?, `cargo` = ?, `pasta` = ?, `telefone` = ?, `email` = ?, `observacoes` = ?, `adicionado_por` = ?, `atualizado_em` = ? WHERE  contatos.id = ? ",1,::1,contatos/edit/5/,"{""nome"":""Paulo C\u00e9sar Tagliavini"",""partido"":""Sem partido"",""cargo"":""Superintendente"",""pasta"":""DER"",""telefone"":"""",""email"":"""",""observacoes"":"""",""adicionado_por"":""steffan""}",true,
"2021-08-18 21:47:52",edit,contatos,8,"UPDATE contatos SET `nome` = ?, `partido` = ?, `cargo` = ?, `pasta` = ?, `telefone` = ?, `email` = ?, `observacoes` = ?, `adicionado_por` = ?, `atualizado_em` = ? WHERE  contatos.id = ? ",1,::1,contatos/edit/8/,"{""nome"":""XYZ"",""partido"":""Sem Partido"",""cargo"":""Assessor"",""pasta"":""Secretaria da Educa\u00e7\u00e3o"",""telefone"":"""",""email"":"""",""observacoes"":""<p>Assessor do Secret\u00e1rio da Educa\u00e7\u00e3o<\/p>"",""adicionado_por"":""steffan""}",true,
"2021-08-18 21:48:20",edit,contatos,8,"UPDATE contatos SET `nome` = ?, `partido` = ?, `cargo` = ?, `pasta` = ?, `telefone` = ?, `email` = ?, `observacoes` = ?, `adicionado_por` = ?, `atualizado_em` = ? WHERE  contatos.id = ? ",1,::1,contatos/edit/8/,"{""nome"":""XYZ"",""partido"":""Sem Partido"",""cargo"":""Assessor(a)"",""pasta"":""Secretaria da Educa\u00e7\u00e3o"",""telefone"":"""",""email"":"""",""observacoes"":""<p>Assessor do Secret\u00e1rio da Educa\u00e7\u00e3o<\/p>"",""adicionado_por"":""steffan""}",true,
"2021-08-18 21:48:22",edit,contatos,20,"UPDATE contatos SET `nome` = ?, `partido` = ?, `cargo` = ?, `pasta` = ?, `telefone` = ?, `email` = ?, `observacoes` = ?, `adicionado_por` = ?, `atualizado_em` = ? WHERE  contatos.id = ? ",1,::1,contatos/edit/20/,"{""nome"":""Tiago Guimar\u00eas"",""partido"":""Sem Partido"",""cargo"":""Assessor(a)"",""pasta"":""Secretaria de Sa\u00fade"",""telefone"":"""",""email"":"""",""observacoes"":""<p>Assessor do Caio Amaral<\/p>"",""adicionado_por"":""steffan""}",true,
"2021-08-18 21:48:24",edit,contatos,18,"UPDATE contatos SET `nome` = ?, `partido` = ?, `cargo` = ?, `pasta` = ?, `telefone` = ?, `email` = ?, `observacoes` = ?, `adicionado_por` = ?, `atualizado_em` = ? WHERE  contatos.id = ? ",1,::1,contatos/edit/18/,"{""nome"":""C\u00e9la Ferracioli"",""partido"":""PTB"",""cargo"":""Assessor(a)"",""pasta"":""Gabinete Prefeitura"",""telefone"":"""",""email"":"""",""observacoes"":""<p>Assessora do Campos Machado<\/p>"",""adicionado_por"":""steffan""}",true,
"2021-08-18 21:50:17",add,contatos,23,"INSERT INTO contatos (`nome`, `partido`, `cargo`, `pasta`, `observacoes`, `adicionado_por`, `adicionado_em`)  VALUES (?, ?, ?, ?, ?, ?, ?)",1,::1,contatos/add,"{""nome"":""Rosimeire Ap. Campanholi Felca"",""partido"":""Sem Partido"",""cargo"":""Diretor(a)"",""pasta"":""DRS-V"",""observacoes"":""<p><span data-sheets-value=\"{&quot;1&quot;:2,&quot;2&quot;:&quot;Diretor T\u00e9cnico de Sa\u00fade III&quot;}\" data-sheets-userformat=\"{&quot;2&quot;:33559041,&quot;3&quot;:{&quot;1&quot;:0},&quot;12&quot;:0,&quot;15&quot;:&quot;Arial&quot;,&quot;28&quot;:1}\" style=\"font-size: 11pt; font-family: Arial;\">Diretora T\u00e9cnica de Sa\u00fade III<\/span><br><\/p>"",""adicionado_por"":""steffan""}",true,
"2021-08-18 21:50:44",add,contatos,24,"INSERT INTO contatos (`nome`, `adicionado_por`, `adicionado_em`)  VALUES (?, ?, ?)",1,::1,contatos/add,"{""nome"":""Sec. de Dev. Regional"",""adicionado_por"":""steffan""}",true,
"2021-08-18 21:51:38",add,oficios,4,"INSERT INTO oficios (`agenda`, `destino`, `oficio`, `pauta`, `destinatario`, `andamento`, `adicionado_por`, `adicionado_em`)  VALUES (?, ?, ?, ?, ?, ?, ?, ?)",1,::1,oficios/add,"{""agenda"":""1"",""destino"":""S\u00e3o Paulo"",""oficio"":""14\/2021"",""pauta"":""Rotatoria Giovani"",""destinatario"":""5"",""andamento"":""OFICIO ENTREGUE"",""adicionado_por"":""steffan""}",true,
"2021-08-18 21:51:43",view,oficios,3,"SELECT   oficios.id, oficios.agenda, oficios.data, oficios.destino, oficios.oficio, oficios.pauta, oficios.destinatario, contatos.nome AS contatos_nome, oficios.andamento, oficios.observacoes, contatos.nome AS contatos_nome, contatos.partido AS contatos_partido, contatos.cargo AS contatos_cargo, contatos.pasta AS contatos_pasta, oficios.adicionado_por, oficios.adicionado_em, oficios.atualizado_em, oficios.arquivos FROM oficios INNER JOIN contatos ON oficios.destinatario = contatos.id WHERE  oficios.id = ?  LIMIT 1",1,::1,oficios/view/3,[],true,
"2021-08-18 21:51:45",delete,oficios,3,"DELETE FROM oficios WHERE  oficios.id in ( ? ) ",1,::1,oficios/delete/3/,[],true,
"2021-08-18 21:51:51",view,contatos,3,"SELECT   id, nome, partido, cargo, pasta, telefone, email, observacoes, adicionado_por, adicionado_em, atualizado_em FROM contatos WHERE  contatos.id = ?  LIMIT 1",1,::1,contatos/view/3,[],true,
"2021-08-18 21:51:52",view,contatos,3,"SELECT   id, nome, partido, cargo, pasta, telefone, email, observacoes, adicionado_por, adicionado_em, atualizado_em FROM contatos WHERE  contatos.id = ?  LIMIT 1",1,::1,contatos/view/3,[],true,
"2021-08-18 21:51:52",view,contatos,3,"SELECT   id, nome, partido, cargo, pasta, telefone, email, observacoes, adicionado_por, adicionado_em, atualizado_em FROM contatos WHERE  contatos.id = ?  LIMIT 1",1,::1,contatos/view/3,[],true,
"2021-08-18 21:51:52",view,contatos,3,"SELECT   id, nome, partido, cargo, pasta, telefone, email, observacoes, adicionado_por, adicionado_em, atualizado_em FROM contatos WHERE  contatos.id = ?  LIMIT 1",1,::1,contatos/view/3,[],true,
"2021-08-18 21:51:52",view,contatos,3,"SELECT   id, nome, partido, cargo, pasta, telefone, email, observacoes, adicionado_por, adicionado_em, atualizado_em FROM contatos WHERE  contatos.id = ?  LIMIT 1",1,::1,contatos/view/3,[],true,
"2021-08-18 21:51:52",view,contatos,3,"SELECT   id, nome, partido, cargo, pasta, telefone, email, observacoes, adicionado_por, adicionado_em, atualizado_em FROM contatos WHERE  contatos.id = ?  LIMIT 1",1,::1,contatos/view/3,[],true,
"2021-08-18 21:51:54",delete,contatos,3,"DELETE FROM contatos WHERE  contatos.id in ( ? ) ",1,::1,contatos/delete/3/,[],true,
"2021-08-18 22:09:01",view,contatos,7,"SELECT   id, nome, partido, cargo, pasta, telefone, email, observacoes, adicionado_por, adicionado_em, atualizado_em FROM contatos WHERE  contatos.id = ?  LIMIT 1",1,::1,contatos/view/7,[],true,
"2021-08-18 22:09:03",view,contatos,7,"SELECT   id, nome, partido, cargo, pasta, telefone, email, observacoes, adicionado_por, adicionado_em, atualizado_em FROM contatos WHERE  contatos.id = ?  LIMIT 1",1,::1,contatos/view/7,[],true,
"2021-08-18 22:09:03",view,contatos,7,"SELECT   id, nome, partido, cargo, pasta, telefone, email, observacoes, adicionado_por, adicionado_em, atualizado_em FROM contatos WHERE  contatos.id = ?  LIMIT 1",1,::1,contatos/view/7,[],true,
"2021-08-18 22:09:03",view,contatos,7,"SELECT   id, nome, partido, cargo, pasta, telefone, email, observacoes, adicionado_por, adicionado_em, atualizado_em FROM contatos WHERE  contatos.id = ?  LIMIT 1",1,::1,contatos/view/7,[],true,
"2021-08-18 22:09:03",view,contatos,7,"SELECT   id, nome, partido, cargo, pasta, telefone, email, observacoes, adicionado_por, adicionado_em, atualizado_em FROM contatos WHERE  contatos.id = ?  LIMIT 1",1,::1,contatos/view/7,[],true,
"2021-08-18 22:09:03",view,contatos,7,"SELECT   id, nome, partido, cargo, pasta, telefone, email, observacoes, adicionado_por, adicionado_em, atualizado_em FROM contatos WHERE  contatos.id = ?  LIMIT 1",1,::1,contatos/view/7,[],true,
"2021-08-18 22:09:03",view,contatos,7,"SELECT   id, nome, partido, cargo, pasta, telefone, email, observacoes, adicionado_por, adicionado_em, atualizado_em FROM contatos WHERE  contatos.id = ?  LIMIT 1",1,::1,contatos/view/7,[],true,
"2021-08-18 22:09:03",view,contatos,7,"SELECT   id, nome, partido, cargo, pasta, telefone, email, observacoes, adicionado_por, adicionado_em, atualizado_em FROM contatos WHERE  contatos.id = ?  LIMIT 1",1,::1,contatos/view/7,[],true,
"2021-08-18 22:09:03",view,contatos,7,"SELECT   id, nome, partido, cargo, pasta, telefone, email, observacoes, adicionado_por, adicionado_em, atualizado_em FROM contatos WHERE  contatos.id = ?  LIMIT 1",1,::1,contatos/view/7,[],true,
"2021-08-18 22:09:03",view,contatos,7,"SELECT   id, nome, partido, cargo, pasta, telefone, email, observacoes, adicionado_por, adicionado_em, atualizado_em FROM contatos WHERE  contatos.id = ?  LIMIT 1",1,::1,contatos/view/7,[],true,
"2021-08-18 22:09:03",view,contatos,7,"SELECT   id, nome, partido, cargo, pasta, telefone, email, observacoes, adicionado_por, adicionado_em, atualizado_em FROM contatos WHERE  contatos.id = ?  LIMIT 1",1,::1,contatos/view/7,[],true,
"2021-08-18 22:10:51",add,oficios,5,"INSERT INTO oficios (`agenda`, `data`, `destino`, `oficio`, `pauta`, `destinatario`, `andamento`, `observacoes`, `adicionado_por`, `adicionado_em`)  VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?)",1,::1,oficios/add,"{""agenda"":""2"",""data"":""2021-08-18"",""destino"":""S\u00e3o Paulo"",""oficio"":""14\/2021"",""pauta"":""Rotatoria Giovani"",""destinatario"":""Sec. de Dev. Regional"",""andamento"":""FINALIZADO"",""observacoes"":""<p>asdsadsad<\/p>"",""adicionado_por"":""steffan""}",true,
"2021-08-18 22:16:38",add,oficios,6,"INSERT INTO oficios (`agenda`, `data`, `destino`, `oficio`, `pauta`, `destinatario`, `andamento`, `adicionado_por`, `adicionado_em`)  VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?)",1,::1,oficios/add,"{""agenda"":""2"",""data"":""2021-08-11"",""destino"":""Teste"",""oficio"":""2323"",""pauta"":""teste"",""destinatario"":""XYZ"",""andamento"":""OFICIO ENTREGUE"",""adicionado_por"":""steffan""}",true,
"2021-08-18 22:29:54",edit,oficios,23,"UPDATE oficios SET `agenda` = ?, `data` = ?, `destino` = ?, `oficio` = ?, `pauta` = ?, `destinatario` = ?, `andamento` = ?, `observacoes` = ?, `arquivos` = ?, `adicionado_por` = ?, `atualizado_em` = ? WHERE  oficios.id = ? ",1,::1,oficios/edit/23/,"{""agenda"":""7"",""data"":""2021-02-18"",""destino"":""S\u00e3o Paulo"",""oficio"":""138\/2021"",""pauta"":""Raio x"",""destinatario"":""Ricardo Luis Mell\u00e3o"",""andamento"":""SEM PROTOCOLO"",""observacoes"":"""",""arquivos"":"""",""adicionado_por"":""ana""}",true,
"2021-08-18 22:32:21",add,contatos,25,"INSERT INTO contatos (`nome`, `partido`, `cargo`, `pasta`, `telefone`, `observacoes`, `adicionado_por`, `adicionado_em`)  VALUES (?, ?, ?, ?, ?, ?, ?, ?)",1,::1,contatos/add,"{""nome"":""SEM DESTINAT\u00c1RIO"",""partido"":""FAVOR PREENCHER"",""cargo"":""FAVOR PREENCHER"",""pasta"":""FAVOR PREENCHER"",""telefone"":""FAVOR PREENCHER"",""observacoes"":""<p>FAVOR PREENCHER<br><\/p>"",""adicionado_por"":""steffan""}",true,
"2021-08-18 22:32:42",edit,contatos,25,"UPDATE contatos SET `nome` = ?, `partido` = ?, `cargo` = ?, `pasta` = ?, `telefone` = ?, `email` = ?, `observacoes` = ?, `adicionado_por` = ?, `atualizado_em` = ? WHERE  contatos.id = ? ",1,::1,contatos/edit/25/,"{""nome"":""SEM DESTINAT\u00c1RIO"",""partido"":"""",""cargo"":"""",""pasta"":"""",""telefone"":"""",""email"":"""",""observacoes"":""<p>FAVOR PREENCHER<br><\/p>"",""adicionado_por"":""steffan""}",true,
"2021-08-18 22:35:34",view,oficios,6,"SELECT   oficios.id, oficios.agenda, oficios.data, oficios.destino, oficios.oficio, oficios.pauta, oficios.destinatario, contatos.nome AS contatos_nome, oficios.andamento, oficios.observacoes, oficios.adicionado_por, oficios.adicionado_em, oficios.atualizado_em, oficios.arquivos, contatos.id AS contatos_id, contatos.nome AS contatos_nome, contatos.partido AS contatos_partido, contatos.cargo AS contatos_cargo, contatos.telefone AS contatos_telefone, contatos.email AS contatos_email, contatos.observacoes AS contatos_observacoes, contatos.adicionado_por AS contatos_adicionado_por, contatos.adicionado_em AS contatos_adicionado_em, contatos.atualizado_em AS contatos_atualizado_em, contatos.pasta AS contatos_pasta FROM oficios INNER JOIN contatos ON oficios.destinatario = contatos.nome WHERE  oficios.id = ?  LIMIT 1",1,::1,oficios/view/6,[],true,
"2021-08-18 22:35:37",delete,oficios,6,"DELETE FROM oficios WHERE  oficios.id in ( ? ) ",1,::1,oficios/delete/6/,[],true,
"2021-08-18 22:41:54",view,oficios,43,"SELECT   oficios.id, oficios.agenda, oficios.data, oficios.destino, oficios.oficio, oficios.pauta, oficios.destinatario, oficios.andamento, oficios.observacoes, oficios.adicionado_por, oficios.adicionado_em, oficios.atualizado_em, oficios.arquivos, contatos.id AS contatos_id, contatos.nome AS contatos_nome, contatos.partido AS contatos_partido, contatos.cargo AS contatos_cargo, contatos.telefone AS contatos_telefone, contatos.email AS contatos_email, contatos.observacoes AS contatos_observacoes, contatos.adicionado_por AS contatos_adicionado_por, contatos.adicionado_em AS contatos_adicionado_em, contatos.atualizado_em AS contatos_atualizado_em, contatos.pasta AS contatos_pasta FROM oficios INNER JOIN contatos ON oficios.destinatario = contatos.nome WHERE  oficios.id = ?  LIMIT 1",1,::1,oficios/view/43,[],true,
"2021-08-18 22:41:57",view,oficios,43,"SELECT   oficios.id, oficios.agenda, oficios.data, oficios.destino, oficios.oficio, oficios.pauta, oficios.destinatario, oficios.andamento, oficios.observacoes, oficios.adicionado_por, oficios.adicionado_em, oficios.atualizado_em, oficios.arquivos, contatos.id AS contatos_id, contatos.nome AS contatos_nome, contatos.partido AS contatos_partido, contatos.cargo AS contatos_cargo, contatos.telefone AS contatos_telefone, contatos.email AS contatos_email, contatos.observacoes AS contatos_observacoes, contatos.adicionado_por AS contatos_adicionado_por, contatos.adicionado_em AS contatos_adicionado_em, contatos.atualizado_em AS contatos_atualizado_em, contatos.pasta AS contatos_pasta FROM oficios INNER JOIN contatos ON oficios.destinatario = contatos.nome WHERE  oficios.id = ?  LIMIT 1",1,::1,oficios/view/43,[],true,
"2021-08-18 22:41:57",view,oficios,43,"SELECT   oficios.id, oficios.agenda, oficios.data, oficios.destino, oficios.oficio, oficios.pauta, oficios.destinatario, oficios.andamento, oficios.observacoes, oficios.adicionado_por, oficios.adicionado_em, oficios.atualizado_em, oficios.arquivos, contatos.id AS contatos_id, contatos.nome AS contatos_nome, contatos.partido AS contatos_partido, contatos.cargo AS contatos_cargo, contatos.telefone AS contatos_telefone, contatos.email AS contatos_email, contatos.observacoes AS contatos_observacoes, contatos.adicionado_por AS contatos_adicionado_por, contatos.adicionado_em AS contatos_adicionado_em, contatos.atualizado_em AS contatos_atualizado_em, contatos.pasta AS contatos_pasta FROM oficios INNER JOIN contatos ON oficios.destinatario = contatos.nome WHERE  oficios.id = ?  LIMIT 1",1,::1,oficios/view/43,[],true,
"2021-08-18 22:41:57",view,oficios,43,"SELECT   oficios.id, oficios.agenda, oficios.data, oficios.destino, oficios.oficio, oficios.pauta, oficios.destinatario, oficios.andamento, oficios.observacoes, oficios.adicionado_por, oficios.adicionado_em, oficios.atualizado_em, oficios.arquivos, contatos.id AS contatos_id, contatos.nome AS contatos_nome, contatos.partido AS contatos_partido, contatos.cargo AS contatos_cargo, contatos.telefone AS contatos_telefone, contatos.email AS contatos_email, contatos.observacoes AS contatos_observacoes, contatos.adicionado_por AS contatos_adicionado_por, contatos.adicionado_em AS contatos_adicionado_em, contatos.atualizado_em AS contatos_atualizado_em, contatos.pasta AS contatos_pasta FROM oficios INNER JOIN contatos ON oficios.destinatario = contatos.nome WHERE  oficios.id = ?  LIMIT 1",1,::1,oficios/view/43,[],true,
"2021-08-18 22:41:57",view,oficios,43,"SELECT   oficios.id, oficios.agenda, oficios.data, oficios.destino, oficios.oficio, oficios.pauta, oficios.destinatario, oficios.andamento, oficios.observacoes, oficios.adicionado_por, oficios.adicionado_em, oficios.atualizado_em, oficios.arquivos, contatos.id AS contatos_id, contatos.nome AS contatos_nome, contatos.partido AS contatos_partido, contatos.cargo AS contatos_cargo, contatos.telefone AS contatos_telefone, contatos.email AS contatos_email, contatos.observacoes AS contatos_observacoes, contatos.adicionado_por AS contatos_adicionado_por, contatos.adicionado_em AS contatos_adicionado_em, contatos.atualizado_em AS contatos_atualizado_em, contatos.pasta AS contatos_pasta FROM oficios INNER JOIN contatos ON oficios.destinatario = contatos.nome WHERE  oficios.id = ?  LIMIT 1",1,::1,oficios/view/43,[],true,
"2021-08-18 22:41:57",view,oficios,43,"SELECT   oficios.id, oficios.agenda, oficios.data, oficios.destino, oficios.oficio, oficios.pauta, oficios.destinatario, oficios.andamento, oficios.observacoes, oficios.adicionado_por, oficios.adicionado_em, oficios.atualizado_em, oficios.arquivos, contatos.id AS contatos_id, contatos.nome AS contatos_nome, contatos.partido AS contatos_partido, contatos.cargo AS contatos_cargo, contatos.telefone AS contatos_telefone, contatos.email AS contatos_email, contatos.observacoes AS contatos_observacoes, contatos.adicionado_por AS contatos_adicionado_por, contatos.adicionado_em AS contatos_adicionado_em, contatos.atualizado_em AS contatos_atualizado_em, contatos.pasta AS contatos_pasta FROM oficios INNER JOIN contatos ON oficios.destinatario = contatos.nome WHERE  oficios.id = ?  LIMIT 1",1,::1,oficios/view/43,[],true,
